FRAME ID,RESOLUTION,F1,TIME (S),NUM POINTS
41,1,0.0,2.9173996448516846,14600
42,1,0.0,5.298072814941406,20131
42,1,0.0,4.929767847061157,20131
43,1,0.0,35.02203869819641,52610
43,1,0.0,33.69622254371643,52610
44,1,0.0,13.808798551559448,30631
44,1,0.0,11.768434762954712,30631
45,1,0.0,4.568194627761841,19784
45,1,0.0,5.191728830337524,19784
46,1,0.0,15.32802963256836,39711
46,1,0.0,13.710922479629517,39711
47,1,0.0,25.8101966381073,53331
47,1,0.0,25.41496729850769,53331
48,1,0.0,28.46855092048645,62364
48,1,0.0,26.093866109848022,62364
49,1,0.0,16.94408655166626,46388
49,1,0.0,26.37714910507202,46388
0,0.8,0.0,24.04889225959778,43155
0,0.8,0.0,23.897979021072388,43231
1,0.8,0.0,4.04412317276001,16829
1,0.8,0.0,3.703594446182251,16765
2,0.8,0.0,43.15142846107483,56010
2,0.8,0.0,43.57776665687561,55997
3,0.8,0.0,27.477545976638794,44079
3,0.8,0.0,25.389304161071777,44066
4,0.8,0.0,4.535689115524292,17562
4,0.8,0.0,4.527764320373535,17592
5,0.8,0.0,4.930535793304443,17675
5,0.8,0.0,5.108446359634399,17606
6,0.8,0.0,10.382690191268921,27884
6,0.8,0.0,10.538129329681396,27914
7,0.8,0.0,0.9941375255584717,9177
7,0.8,0.0,0.819840669631958,9097
8,0.8,0.0,10.492082118988037,39728
8,0.8,0.0,12.738546371459961,39685
9,0.8,0.0,2.8597865104675293,13217
9,0.8,0.0,2.841043710708618,13156
10,0.8,0.0,4.318692207336426,15552
10,0.8,0.0,3.660047769546509,15593
11,0.8,0.0,19.598068237304688,39130
11,0.8,0.0,20.237914085388184,38967
12,0.8,0.0,0.21113038063049316,2968
12,0.8,0.0,0.2145693302154541,2963
13,0.8,0.0,9.542081117630005,26143
13,0.8,0.0,9.213873863220215,26127
14,0.8,0.0,7.134182691574097,22593
14,0.8,0.0,6.9623377323150635,22485
15,0.8,0.0,22.667921543121338,42680
15,0.8,0.0,22.43415856361389,42696
16,0.8,0.0,2.3936102390289307,12075
16,0.8,0.0,2.308692693710327,12004
17,0.8,0.0,2.2320806980133057,10500
17,0.8,0.0,1.0779240131378174,10478
18,0.8,0.0,0.1553025245666504,3265
18,0.8,0.0,0.24920916557312012,3308
19,0.8,0.0,19.927539587020874,40400
19,0.8,0.0,20.2174015045166,40511
20,0.8,0.0,15.768643617630005,34883
20,0.8,0.0,17.120656728744507,34867
21,0.8,0.0,10.745088338851929,38864
21,0.8,0.0,11.839441537857056,38925
22,0.8,0.0,7.122741937637329,28464
22,0.8,0.0,6.658019781112671,28431
23,0.8,0.0,2.9860687255859375,17046
23,0.8,0.0,2.235346555709839,17174
24,0.8,0.0,9.44671082496643,33751
24,0.8,0.0,8.813199281692505,33643
25,0.8,0.0,17.697425603866577,47723
25,0.8,0.0,16.628926038742065,47705
26,0.8,0.0,7.355740547180176,29290
26,0.8,0.0,7.340916633605957,29327
27,0.8,0.0,1.6023380756378174,13818
27,0.8,0.0,2.3722176551818848,13816
28,0.8,0.0,13.41663122177124,41964
28,0.8,0.0,12.664306402206421,41895
29,0.8,0.0,22.659967184066772,60830
29,0.8,0.0,23.585963010787964,60869
30,0.8,0.0,30.995786905288696,71802
30,0.8,0.0,29.395960330963135,71674
31,0.8,0.0,8.175952911376953,36807
31,0.8,0.0,8.697887420654297,36784
32,0.8,0.0,9.124634265899658,38657
32,0.8,0.0,9.060293674468994,38594
33,0.8,0.0,0.4519219398498535,5902
33,0.8,0.0,0.3858942985534668,5945
34,0.8,0.0,1.6019654273986816,15139
34,0.8,0.0,1.6169853210449219,15204
35,0.8,0.0,4.543297052383423,26185
35,0.8,0.0,5.191458225250244,26239
36,0.8,0.0,0.8657882213592529,11016
36,0.8,0.0,0.9648053646087646,10987
37,0.8,0.08,11.411674976348877,42610
37,0.8,0.08,11.142155170440674,42520
38,0.8,0.0,2.7865028381347656,20094
38,0.8,0.0,2.977665424346924,20088
39,0.8,0.0,15.534589290618896,49231
39,0.8,0.0,14.582421064376831,49171
40,0.8,0.0,4.072786569595337,24644
40,0.8,0.0,3.7029342651367188,24511
41,0.8,0.0,1.1065473556518555,11667
41,0.8,0.0,1.772881269454956,11710
42,0.8,0.0,4.3706982135772705,16256
42,0.8,0.0,3.6197736263275146,16062
43,0.8,0.0,22.67457103729248,42011
43,0.8,0.0,21.665599822998047,42192
44,0.8,0.0,7.923673391342163,24561
44,0.8,0.0,7.7752580642700195,24538
45,0.8,0.0,3.4736170768737793,15772
45,0.8,0.0,2.882263660430908,15877
46,0.8,0.0,6.475901365280151,31653
46,0.8,0.0,6.985106706619263,31651
47,0.8,0.0,8.061309576034546,42594
47,0.8,0.0,9.454776287078857,42624
48,0.8,0.0,11.666352987289429,49861
48,0.8,0.0,12.20272946357727,49830
49,0.8,0.0,6.320052623748779,37144
49,0.8,0.0,6.147323846817017,37087
0,0.6,0.0,4.7211995124816895,32372
0,0.6,0.0,4.542530536651611,32431
1,0.6,0.0,0.839369535446167,12634
1,0.6,0.0,0.8438010215759277,12693
2,0.6,0.0,8.011911869049072,41917
2,0.6,0.0,8.16295337677002,42034
3,0.6,0.0,5.069301128387451,33151
3,0.6,0.0,5.365036249160767,33195
4,0.6,0.0,1.01729154586792,13256
4,0.6,0.0,1.0473682880401611,13167
5,0.6,0.0,1.0413386821746826,13246
5,0.6,0.0,1.0036323070526123,13154
6,0.6,0.0,2.247506856918335,20968
6,0.6,0.0,2.1318185329437256,20852
7,0.6,0.0,0.31242895126342773,6769
7,0.6,0.0,0.32308340072631836,6838
8,0.6,0.0,4.588728189468384,29789
8,0.6,0.0,4.7512688636779785,29899
9,0.6,0.0,0.7548072338104248,9992
9,0.6,0.0,0.62485671043396,9943
10,0.6,0.0,0.8313860893249512,11786
10,0.6,0.0,0.7814667224884033,11673
11,0.6,0.0,4.1349711418151855,29267
11,0.6,0.0,4.10860276222229,29299
12,0.6,0.0,0.062484025955200195,2290
12,0.6,0.0,0.046906232833862305,2203
13,0.6,0.0,2.0184152126312256,19777
13,0.6,0.0,2.059356451034546,19558
14,0.6,0.0,1.5790154933929443,16983
14,0.6,0.0,1.9260966777801514,16884
15,0.6,0.0,4.760553598403931,31921
15,0.6,0.0,4.9334938526153564,32138
16,0.6,0.0,0.5695474147796631,9107
16,0.6,0.0,0.5595145225524902,9064
17,0.6,0.0,0.412337064743042,7821
17,0.6,0.0,0.37122011184692383,7863
18,0.6,0.0,0.0927438735961914,2417
18,0.6,0.0,0.07811117172241211,2425
19,0.6,0.0,4.515955924987793,30502
19,0.6,0.0,4.736565351486206,30368
20,0.6,0.0,3.3284575939178467,26208
20,0.6,0.0,3.8331544399261475,26139
21,0.6,0.0,4.204767942428589,29149
21,0.6,0.0,4.063497066497803,29131
22,0.6,0.0,2.484973192214966,21293
22,0.6,0.0,2.479536533355713,21220
23,0.6,0.0,0.9216554164886475,12882
23,0.6,0.0,0.9060361385345459,12724
24,0.6,0.0,3.3281564712524414,25220
24,0.6,0.0,3.930635452270508,25311
25,0.6,0.0,5.873781442642212,35889
25,0.6,0.0,5.668370485305786,35836
26,0.6,0.0,2.3361382484436035,22025
26,0.6,0.0,2.4394986629486084,21902
27,0.6,0.0,0.8345868587493896,10386
27,0.6,0.0,0.6792178153991699,10429
28,0.6,0.0,4.602302551269531,31309
28,0.6,0.0,5.010315656661987,31312
29,0.6,0.0,9.494197607040405,45758
29,0.6,0.0,10.84492540359497,45635
30,0.6,0.0,13.293366432189941,53777
30,0.6,0.0,12.953746795654297,53654
31,0.6,0.0,4.062926292419434,27614
31,0.6,0.0,4.237907886505127,27609
32,0.6,0.0,4.219104766845703,29046
32,0.6,0.0,4.0680317878723145,29068
33,0.6,0.0,0.18853235244750977,4423
33,0.6,0.0,0.14956021308898926,4400
34,0.6,0.0,0.8353075981140137,11322
34,0.6,0.0,0.7502181529998779,11254
35,0.6,0.0,2.0786471366882324,19737
35,0.6,0.0,2.0742735862731934,19648
36,0.6,0.0,0.44080424308776855,8370
36,0.6,0.0,0.4250035285949707,8262
37,0.6,0.06666666666666667,5.375503301620483,32027
37,0.6,0.07142857142857142,5.791291236877441,31981
38,0.6,0.0,1.337742567062378,15050
38,0.6,0.0,1.2267110347747803,14891
39,0.6,0.0,6.681689262390137,37044
39,0.6,0.0,6.741666316986084,36924
40,0.6,0.0,1.7716939449310303,18437
40,0.6,0.0,1.9776487350463867,18483
41,0.6,0.0,0.4837369918823242,8885
41,0.6,0.0,0.4823594093322754,8728
42,0.6,0.0,0.8182065486907959,12016
42,0.6,0.0,0.8428850173950195,12165
43,0.6,0.0,4.891607284545898,31551
43,0.6,0.0,5.027853965759277,31458
44,0.6,0.0,1.8482298851013184,18277
44,0.6,0.0,1.7485065460205078,18271
45,0.6,0.0,0.8403642177581787,11877
45,0.6,0.0,0.8299164772033691,11999
46,0.6,0.0,3.156163215637207,23889
46,0.6,0.0,2.88911771774292,23825
47,0.6,0.0,4.900485277175903,31980
47,0.6,0.0,4.892786264419556,32043
48,0.6,0.0,6.846100091934204,37363
48,0.6,0.0,7.2120139598846436,37469
49,0.6,0.0,3.820688009262085,27811
49,0.6,0.0,3.7413382530212402,27791
0,0.4,0.0,2.3125810623168945,21657
0,0.4,0.0,2.299976110458374,21492
1,0.4,0.0,0.43875765800476074,8420
1,0.4,0.0,0.45374298095703125,8451
2,0.4,0.0,3.813673734664917,27854
2,0.4,0.0,3.962571620941162,28105
3,0.4,0.0,2.42854642868042,21983
3,0.4,0.0,2.3644654750823975,22221
4,0.4,0.0,0.4700291156768799,8915
4,0.4,0.0,0.47429347038269043,8847
5,0.4,0.0,0.5024573802947998,8841
5,0.4,0.0,0.48824453353881836,8849
6,0.4,0.0,1.061161994934082,13929
6,0.4,0.0,1.0818078517913818,13935
7,0.4,0.0,0.17960643768310547,4558
7,0.4,0.0,0.16467809677124023,4626
8,0.4,0.0,2.061782121658325,19929
8,0.4,0.0,2.1569905281066895,19747
9,0.4,0.0,0.3174421787261963,6675
9,0.4,0.0,0.3109908103942871,6601
10,0.4,0.0,0.405515193939209,7764
10,0.4,0.0,0.4027550220489502,7835
11,0.4,0.0,2.1335537433624268,19410
11,0.4,0.0,2.0654850006103516,19421
12,0.4,0.0,0.03218960762023926,1514
12,0.4,0.0,0.030916929244995117,1485
13,0.4,0.0,0.9383258819580078,12935
13,0.4,0.0,0.9578607082366943,13064
14,0.4,0.0,0.9147300720214844,11240
14,0.4,0.0,0.8188619613647461,11345
15,0.4,0.0,2.50787353515625,21344
15,0.4,0.0,2.8262805938720703,21418
16,0.4,0.0,0.2574796676635742,6065
16,0.4,0.0,0.25991082191467285,6042
17,0.4,0.0,0.19615626335144043,5222
17,0.4,0.0,0.2046654224395752,5159
18,0.4,0.0,0.03522896766662598,1613
18,0.4,0.0,0.037871599197387695,1616
19,0.4,0.0,2.2305214405059814,20399
19,0.4,0.0,2.05119252204895,20203
20,0.4,0.0,1.6767585277557373,17593
20,0.4,0.0,1.6147911548614502,17337
21,0.4,0.0,1.9380803108215332,19459
21,0.4,0.0,1.8976554870605469,19446
22,0.4,0.0,1.0673823356628418,14251
22,0.4,0.0,1.0726096630096436,14193
23,0.4,0.0,0.4409162998199463,8580
23,0.4,0.0,0.44098877906799316,8516
24,0.4,0.0,1.558579921722412,16803
24,0.4,0.0,1.5310981273651123,16707
25,0.4,0.0,2.7526652812957764,23822
25,0.4,0.0,2.7831902503967285,23998
26,0.4,0.0,1.1570625305175781,14535
26,0.4,0.0,1.1074564456939697,14516
27,0.4,0.0,0.31081533432006836,6851
27,0.4,0.0,0.32354068756103516,6937
28,0.4,0.0,2.248148202896118,21032
28,0.4,0.0,2.1278927326202393,20832
29,0.4,0.0,4.42711067199707,30380
29,0.4,0.0,4.344283580780029,30370
30,0.4,0.0,6.5212719440460205,35846
30,0.4,0.0,6.032870531082153,35731
31,0.4,0.0,1.8315844535827637,18313
31,0.4,0.0,1.7879283428192139,18229
32,0.4,0.0,2.0222792625427246,19341
32,0.4,0.0,1.9888050556182861,19299
33,0.4,0.0,0.08162355422973633,2958
33,0.4,0.0,0.08092784881591797,2982
34,0.4,0.0,0.38683080673217773,7716
34,0.4,0.0,0.36766505241394043,7423
35,0.4,0.0,0.9869892597198486,13029
35,0.4,0.0,1.053544521331787,13040
36,0.4,0.0,0.2266833782196045,5511
36,0.4,0.0,0.21580266952514648,5513
37,0.4,0.06896551724137931,2.3336920738220215,21331
37,0.4,0.07142857142857142,2.404099464416504,21366
38,0.4,0.0,0.6545376777648926,10041
38,0.4,0.0,0.6021711826324463,10014
39,0.4,0.0,3.1119937896728516,24542
39,0.4,0.0,3.103135347366333,24698
40,0.4,0.0,0.9128203392028809,12452
40,0.4,0.0,0.8951613903045654,12161
41,0.4,0.0,0.24520492553710938,5776
41,0.4,0.0,0.267963171005249,5886
42,0.4,0.0,0.4214012622833252,8029
42,0.4,0.0,0.417665958404541,8068
43,0.4,0.0,2.3796658515930176,20942
43,0.4,0.0,2.358952283859253,21135
44,0.4,0.0,0.9383399486541748,12241
44,0.4,0.0,0.8974008560180664,12239
45,0.4,0.0,0.585862398147583,7861
45,0.4,0.0,0.4203188419342041,7899
46,0.4,0.0,1.427194356918335,15861
46,0.4,0.0,1.3896722793579102,15846
47,0.4,0.0,2.4461257457733154,21287
47,0.4,0.0,2.616999387741089,21563
48,0.4,0.0,3.241450548171997,24984
48,0.4,0.0,3.017789363861084,24890
49,0.4,0.0,1.8928875923156738,18636
49,0.4,0.0,1.9255940914154053,18614
0,0.2,0.0,0.7172143459320068,10879
0,0.2,0.0,0.6973366737365723,10840
1,0.2,0.0,0.15860891342163086,4232
1,0.2,0.0,0.14804673194885254,4251
2,0.2,0.0,1.2098443508148193,14060
2,0.2,0.0,1.3002524375915527,13917
3,0.2,0.0,0.7877113819122314,10881
3,0.2,0.0,0.7621991634368896,11016
4,0.2,0.0,0.15601015090942383,4423
4,0.2,0.0,0.15957212448120117,4290
5,0.2,0.0,0.15153956413269043,4351
5,0.2,0.0,0.15654635429382324,4338
6,0.2,0.0,0.368013858795166,6943
6,0.2,0.0,0.37100768089294434,7090
7,0.2,0.0,0.09970569610595703,2328
7,0.2,0.0,0.09375166893005371,2278
8,0.2,0.0,0.7731044292449951,9954
8,0.2,0.0,0.6748354434967041,9880
9,0.2,0.0,0.1436169147491455,3244
9,0.2,0.0,0.17459511756896973,3361
10,0.2,0.0,0.17032909393310547,3825
10,0.2,0.0,0.17691659927368164,3933
11,0.2,0.0,0.7520015239715576,9870
11,0.2,0.0,0.7250802516937256,9804
12,0.2,0.0,0.030527591705322266,749
12,0.2,0.0,0.03291201591491699,723
13,0.2,0.0,0.3291769027709961,6443
13,0.2,0.0,0.2833116054534912,6514
14,0.2,0.0,0.24700617790222168,5786
14,0.2,0.0,0.230452299118042,5730
15,0.2,0.0,0.7141702175140381,10689
15,0.2,0.0,0.6790957450866699,10563
16,0.2,0.0,0.08750653266906738,3041
16,0.2,0.0,0.08400917053222656,3031
17,0.2,0.0,0.07679224014282227,2603
17,0.2,0.0,0.09517455101013184,2610
18,0.2,0.0,0.02089715003967285,850
18,0.2,0.0,0.01695847511291504,806
19,0.2,0.0,0.6200144290924072,10134
19,0.2,0.0,1.0430762767791748,10181
20,0.2,0.0,0.6266868114471436,8741
20,0.2,0.0,0.6229903697967529,8718
21,0.2,0.0,0.5714490413665771,9636
21,0.2,0.0,0.6195492744445801,9769
22,0.2,0.0,0.37035441398620605,6978
22,0.2,0.0,0.7412235736846924,7228
23,0.2,0.0,0.27391958236694336,4333
23,0.2,0.0,0.16994667053222656,4154
24,0.2,0.0,0.4559452533721924,8415
24,0.2,0.0,0.502831220626831,8329
25,0.2,0.0,1.1274163722991943,11842
25,0.2,0.0,0.8372111320495605,11887
26,0.2,0.0,0.36234068870544434,7222
26,0.2,0.0,0.36205577850341797,7294
27,0.2,0.0,0.12117767333984375,3442
27,0.2,0.0,0.09792184829711914,3420
28,0.2,0.0,0.6383442878723145,10470
28,0.2,0.0,0.6184203624725342,10385
29,0.2,0.0,1.2462520599365234,15262
29,0.2,0.0,1.3117530345916748,15212
30,0.2,0.0,1.7740347385406494,17964
30,0.2,0.0,1.8346495628356934,17919
31,0.2,0.0,0.5393922328948975,9246
31,0.2,0.0,0.5384848117828369,9272
32,0.2,0.0,0.551116943359375,9584
32,0.2,0.0,0.573390007019043,9708
33,0.2,0.0,0.051154375076293945,1425
33,0.2,0.0,0.035912275314331055,1484
34,0.2,0.0,0.1481459140777588,3800
34,0.2,0.0,0.12861371040344238,3780
35,0.2,0.0,0.30748867988586426,6571
35,0.2,0.0,0.31656503677368164,6581
36,0.2,0.0,0.09975934028625488,2750
36,0.2,0.0,0.11668992042541504,2739
37,0.2,0.05405405405405406,0.7959280014038086,10714
37,0.2,0.058823529411764705,0.9384956359863281,10699
38,0.2,0.0,0.17989706993103027,4937
38,0.2,0.0,0.46959352493286133,5097
39,0.2,0.0,0.9982235431671143,12276
39,0.2,0.0,0.9076757431030273,12371
40,0.2,0.0,0.2883467674255371,6222
40,0.2,0.0,0.30449891090393066,6191
41,0.2,0.0,0.16455578804016113,2950
41,0.2,0.0,0.10047388076782227,2961
42,0.2,0.0,0.12965631484985352,4021
42,0.2,0.0,0.1329641342163086,3978
43,0.2,0.0,0.6820883750915527,10556
43,0.2,0.0,0.6708331108093262,10518
44,0.2,0.0,0.2603757381439209,6204
44,0.2,0.0,0.25165796279907227,6058
45,0.2,0.0,0.158721923828125,3982
45,0.2,0.0,0.14352869987487793,3954
46,0.2,0.0,0.37920117378234863,7887
46,0.2,0.0,0.39524102210998535,8010
47,0.2,0.0,0.6679959297180176,10779
47,0.2,0.0,0.712836742401123,10637
48,0.2,0.0,0.8724861145019531,12494
48,0.2,0.0,0.8951029777526855,12600
49,0.2,0.0,0.533951997756958,9291
49,0.2,0.0,0.543128252029419,9425
0,0.1,0.0,0.21257543563842773,5363
0,0.1,0.0,0.21397709846496582,5446
1,0.1,0.0,0.047612905502319336,2043
1,0.1,0.0,0.04900097846984863,2089
2,0.1,0.0,0.3198847770690918,7035
2,0.1,0.0,0.3575425148010254,7076
3,0.1,0.0,0.2196502685546875,5480
3,0.1,0.0,0.21741485595703125,5508
4,0.1,0.0,0.05884265899658203,2198
4,0.1,0.0,0.057802438735961914,2181
5,0.1,0.0,0.05300760269165039,2198
5,0.1,0.0,0.05530881881713867,2248
6,0.1,0.0,0.09898662567138672,3476
6,0.1,0.0,0.13171648979187012,3569
7,0.1,0.0,0.024929523468017578,1086
7,0.1,0.0,0.022586345672607422,1113
8,0.1,0.0,0.18110108375549316,4934
8,0.1,0.0,0.17923879623413086,4962
9,0.1,0.0,0.036986351013183594,1648
9,0.1,0.0,0.049176692962646484,1734
10,0.1,0.0,0.060836076736450195,1972
10,0.1,0.0,0.05086183547973633,2000
11,0.1,0.0,0.18604564666748047,4901
11,0.1,0.0,0.1845097541809082,4886
12,0.1,0.0,0.008976459503173828,340
12,0.1,0.0,0.00800633430480957,366
13,0.1,0.0,0.09687137603759766,3234
13,0.1,0.0,0.1007382869720459,3297
14,0.1,0.0,0.08178329467773438,2862
14,0.1,0.0,0.08281397819519043,2809
15,0.1,0.0,0.20586156845092773,5323
15,0.1,0.0,0.20913290977478027,5337
16,0.1,0.0,0.04114103317260742,1536
16,0.1,0.0,0.04603123664855957,1509
17,0.1,0.0,0.027925491333007812,1273
17,0.1,0.0,0.03191518783569336,1291
18,0.1,0.0,0.009003639221191406,411
18,0.1,0.0,0.010012626647949219,401
19,0.1,0.0,0.24332594871520996,5076
19,0.1,0.0,0.29270505905151367,5033
20,0.1,0.0,0.20932698249816895,4333
20,0.1,0.0,0.18850302696228027,4396
21,0.1,0.0,0.19750618934631348,4931
21,0.1,0.0,0.17918944358825684,4730
22,0.1,0.0,0.1077122688293457,3558
22,0.1,0.0,0.11070036888122559,3561
23,0.1,0.0,0.06087207794189453,2162
23,0.1,0.0,0.05688214302062988,2156
24,0.1,0.0,0.15117478370666504,4214
24,0.1,0.0,0.14429950714111328,4211
25,0.1,0.0,0.23730897903442383,5939
25,0.1,0.0,0.2512235641479492,5998
26,0.1,0.0,0.10839486122131348,3662
26,0.1,0.0,0.11298465728759766,3579
27,0.1,0.0,0.04288530349731445,1708
27,0.1,0.0,0.041860342025756836,1762
28,0.1,0.0,0.1979079246520996,5222
28,0.1,0.0,0.21140027046203613,5212
29,0.1,0.0,0.37421321868896484,7596
29,0.1,0.0,0.36862874031066895,7645
30,0.1,0.0,0.49823999404907227,8880
30,0.1,0.0,0.4976842403411865,8898
31,0.1,0.0,0.1976773738861084,4680
31,0.1,0.0,0.1877880096435547,4561
32,0.1,0.0,0.19724822044372559,4852
32,0.1,0.0,0.19391512870788574,4755
33,0.1,0.0,0.01994633674621582,756
33,0.1,0.0,0.01595759391784668,743
34,0.1,0.0,0.04708576202392578,1896
34,0.1,0.0,0.05968785285949707,1925
35,0.1,0.0,0.1147298812866211,3278
35,0.1,0.0,0.0991356372833252,3306
36,0.1,0.0,0.030307292938232422,1378
36,0.1,0.0,0.04003334045410156,1395
37,0.1,0.0,0.22122526168823242,5316
37,0.1,0.0,0.22658395767211914,5325
38,0.1,0.0,0.07081127166748047,2560
38,0.1,0.0,0.09631514549255371,2471
39,0.1,0.0,0.3605978488922119,6233
39,0.1,0.0,0.33532261848449707,6117
40,0.1,0.0,0.1209404468536377,2976
40,0.1,0.0,0.11576652526855469,3180
41,0.1,0.0,0.04716682434082031,1458
41,0.1,0.0,0.03885960578918457,1474
42,0.1,0.0,0.0592501163482666,1990
42,0.1,0.0,0.05980038642883301,2006
43,0.1,0.0,0.22757554054260254,5250
43,0.1,0.0,0.2758159637451172,5233
44,0.1,0.0,0.10044550895690918,3083
44,0.1,0.0,0.3124263286590576,3029
45,0.1,0.0,0.06594038009643555,1960
45,0.1,0.0,0.08786273002624512,1975
46,0.1,0.0,0.1335892677307129,4007
46,0.1,0.0,0.11378073692321777,3866
47,0.1,0.0,0.2270214557647705,5363
47,0.1,0.0,0.275146484375,5438
48,0.1,0.0,0.2624940872192383,6205
48,0.1,0.0,0.2817068099975586,6114
49,0.1,0.0,0.19802355766296387,4562
49,0.1,0.0,0.19367671012878418,4622
